B_digital_(T)	B_analog_(T)	moment_(emu)	T_VTI_(K)	T_sample_(K)	sense_phase	sense_amplitude	Time
0.00000E+0	5.39038E-6	-2.84748E-5	2.89821E+2	2.88091E+2	-2.62646E+1	6.91205E-3	3.32537E+4
7.30909E-4	1.12676E-3	-5.10449E-5	2.89734E+2	2.88085E+2	-2.62567E+1	6.91676E-3	3.32560E+4
3.51382E-2	1.54433E-2	-1.49561E-4	2.89633E+2	2.88172E+2	-2.62650E+1	6.91374E-3	3.32619E+4
7.70983E-2	4.90558E-2	-1.72231E-4	2.89539E+2	2.88243E+2	-2.62791E+1	6.90960E-3	3.32679E+4
1.21910E-1	9.51072E-2	1.37664E-5	2.89434E+2	2.88211E+2	-2.62863E+1	6.90939E-3	3.32740E+4
1.74499E-1	1.48941E-1	1.05674E-4	2.89329E+2	2.88133E+2	-2.62789E+1	6.91314E-3	3.32799E+4
2.24864E-1	2.01705E-1	2.95512E-4	2.89232E+2	2.88065E+2	-2.62430E+1	6.90903E-3	3.32859E+4
2.75673E-1	2.49386E-1	7.66117E-4	2.89129E+2	2.87998E+2	-2.61969E+1	6.91082E-3	3.32920E+4
3.29188E-1	2.96916E-1	7.15838E-4	2.89039E+2	2.87906E+2	-2.61869E+1	6.91465E-3	3.32979E+4
3.77777E-1	3.43940E-1	2.43468E-4	2.88966E+2	2.87880E+2	-2.62176E+1	6.91353E-3	3.33039E+4
4.25592E-1	3.90499E-1	9.07757E-5	2.88900E+2	2.87873E+2	-2.61904E+1	6.90904E-3	3.33099E+4
4.73865E-1	4.43809E-1	-4.37186E-5	2.88839E+2	2.87843E+2	-2.62021E+1	6.91787E-3	3.33159E+4
5.32952E-1	5.09820E-1	4.24002E-4	2.88755E+2	2.87800E+2	-2.62272E+1	6.92136E-3	3.33242E+4
5.91188E-1	5.72410E-1	2.64487E-4	2.88683E+2	2.87712E+2	-2.62295E+1	6.91820E-3	3.33324E+4
6.53823E-1	6.27694E-1	-4.03500E-5	2.88625E+2	2.87630E+2	-2.61981E+1	6.91548E-3	3.33389E+4
7.11303E-1	6.85104E-1	-8.03340E-5	2.88575E+2	2.87552E+2	-2.61930E+1	6.91670E-3	3.33458E+4
7.63573E-1	7.33071E-1	8.32178E-5	2.88541E+2	2.87494E+2	-2.62356E+1	6.92462E-3	3.33519E+4
8.18579E-1	8.00836E-1	4.50956E-4	2.88501E+2	2.87447E+2	-2.61833E+1	6.92177E-3	3.33600E+4
8.90668E-1	8.64545E-1	5.86262E-5	2.88471E+2	2.87427E+2	-2.61858E+1	6.92169E-3	3.33678E+4
9.48250E-1	9.21094E-1	-3.60942E-4	2.88451E+2	2.87385E+2	-2.62249E+1	6.91508E-3	3.33744E+4
1.00762E+0	9.91936E-1	3.51749E-5	2.88429E+2	2.87334E+2	-2.62268E+1	6.91741E-3	3.33829E+4
1.06399E+0	1.05404E+0	1.64061E-4	2.88409E+2	2.87272E+2	-2.61896E+1	6.92129E-3	3.33907E+4
1.11232E+0	1.10021E+0	1.53166E-4	2.88398E+2	2.87213E+2	-2.61860E+1	6.92097E-3	3.33967E+4
1.16545E+0	1.14860E+0	5.38028E-4	2.88393E+2	2.87195E+2	-2.61979E+1	6.92539E-3	3.34029E+4
1.21859E+0	1.19711E+0	4.98958E-4	2.88388E+2	2.87172E+2	-2.61769E+1	6.92180E-3	3.34089E+4
1.26858E+0	1.24732E+0	2.84923E-4	2.88387E+2	2.87130E+2	-2.61608E+1	6.91349E-3	3.34149E+4
1.31891E+0	1.29935E+0	3.42583E-4	2.88386E+2	2.87079E+2	-2.61662E+1	6.92151E-3	3.34209E+4
1.36634E+0	1.34509E+0	2.90576E-4	2.88387E+2	2.87034E+2	-2.61947E+1	6.92234E-3	3.34269E+4
1.41766E+0	1.39097E+0	5.98089E-4	2.88390E+2	2.87003E+2	-2.62032E+1	6.92408E-3	3.34329E+4
1.46455E+0	1.44231E+0	4.37896E-4	2.88396E+2	2.86976E+2	-2.61825E+1	6.92451E-3	3.34389E+4
1.51294E+0	1.49377E+0	-1.12320E-4	2.88401E+2	2.86914E+2	-2.62211E+1	6.92423E-3	3.34449E+4
1.55250E+0	1.54090E+0	-3.25966E-4	2.88408E+2	2.86870E+2	-2.62100E+1	6.92571E-3	3.34509E+4
1.59711E+0	1.59075E+0	4.50200E-4	2.88419E+2	2.86831E+2	-2.61608E+1	6.92395E-3	3.34569E+4
1.64786E+0	1.64135E+0	6.07315E-4	2.88431E+2	2.86793E+2	-2.61813E+1	6.92860E-3	3.34629E+4
1.69707E+0	1.68894E+0	1.37336E-4	2.88442E+2	2.86745E+2	-2.61934E+1	6.92603E-3	3.34689E+4
1.74920E+0	1.73714E+0	-1.20891E-4	2.88456E+2	2.86702E+2	-2.61978E+1	6.92208E-3	3.34749E+4
1.79790E+0	1.78886E+0	-2.54040E-4	2.88469E+2	2.86683E+2	-2.62108E+1	6.92656E-3	3.34809E+4
1.85131E+0	1.83970E+0	-3.10215E-4	2.88484E+2	2.86652E+2	-2.62323E+1	6.92425E-3	3.34869E+4
1.89823E+0	1.88348E+0	-3.56999E-5	2.88499E+2	2.86618E+2	-2.62382E+1	6.92301E-3	3.34929E+4
1.94931E+0	1.93374E+0	2.68471E-4	2.88513E+2	2.86585E+2	-2.62035E+1	6.93002E-3	3.34988E+4
1.99641E+0	1.98589E+0	1.31565E-4	2.88530E+2	2.86543E+2	-2.61962E+1	6.92572E-3	3.35049E+4
2.04485E+0	2.03260E+0	2.51145E-5	2.88548E+2	2.86509E+2	-2.62127E+1	6.93077E-3	3.35109E+4
2.08250E+0	2.07890E+0	-3.46229E-4	2.88565E+2	2.86485E+2	-2.61927E+1	6.93036E-3	3.35169E+4
2.12559E+0	2.13022E+0	-2.87597E-4	2.88581E+2	2.86474E+2	-2.62092E+1	6.92819E-3	3.35229E+4
2.17772E+0	2.18202E+0	5.91328E-4	2.88599E+2	2.86452E+2	-2.62233E+1	6.92621E-3	3.35289E+4
2.22856E+0	2.22693E+0	6.85152E-4	2.88617E+2	2.86417E+2	-2.62028E+1	6.92560E-3	3.35349E+4
2.28880E+0	2.29226E+0	-3.89706E-4	2.88642E+2	2.86375E+2	-2.61983E+1	6.93340E-3	3.35430E+4
2.37193E+0	2.36526E+0	-1.75101E-4	2.88670E+2	2.86360E+2	-2.62103E+1	6.92814E-3	3.35518E+4
2.43334E+0	2.41727E+0	4.22045E-4	2.88689E+2	2.86323E+2	-2.61866E+1	6.92803E-3	3.35583E+4
2.48152E+0	2.47241E+0	9.06785E-4	2.88710E+2	2.86293E+2	-2.61864E+1	6.93109E-3	3.35649E+4
2.52836E+0	2.52285E+0	1.04579E-3	2.88729E+2	2.86280E+2	-2.62254E+1	6.92540E-3	3.35709E+4
2.57459E+0	2.56799E+0	7.33897E-4	2.88745E+2	2.86263E+2	-2.62424E+1	6.93912E-3	3.35769E+4
2.66498E+0	2.68186E+0	5.36435E-4	2.88786E+2	2.86254E+2	-2.62041E+1	6.93649E-3	3.35916E+4
2.72903E+0	2.70969E+0	4.80707E-4	2.88799E+2	2.86227E+2	-2.61951E+1	6.92859E-3	3.35946E+4
2.78899E+0	2.79089E+0	2.24712E-4	2.88826E+2	2.86201E+2	-2.61948E+1	6.93438E-3	3.36039E+4
2.84011E+0	2.84328E+0	2.14969E-4	2.88842E+2	2.86192E+2	-2.62245E+1	6.93264E-3	3.36099E+4
2.89047E+0	2.89114E+0	2.98552E-4	2.88862E+2	2.86178E+2	-2.62257E+1	6.93818E-3	3.36159E+4
2.94716E+0	2.95026E+0	6.49369E-4	2.88885E+2	2.86154E+2	-2.62166E+1	6.93259E-3	3.36235E+4
3.00018E+0	2.99872E+0	6.55923E-4	2.88902E+2	2.86136E+2	-2.62415E+1	6.93347E-3	3.36294E+4
3.05818E+0	3.06796E+0	-1.50198E-4	2.88921E+2	2.86139E+2	-2.62348E+1	6.93548E-3	3.36379E+4
3.12737E+0	3.12314E+0	-8.45851E-5	2.88938E+2	2.86125E+2	-2.61987E+1	6.93236E-3	3.36439E+4
3.17416E+0	3.17322E+0	1.06009E-4	2.88957E+2	2.86103E+2	-2.61619E+1	6.93632E-3	3.36509E+4
3.22239E+0	3.21789E+0	1.82193E-4	2.88973E+2	2.86094E+2	-2.62001E+1	6.93570E-3	3.36569E+4
3.26914E+0	3.27028E+0	3.26422E-4	2.88987E+2	2.86092E+2	-2.62162E+1	6.93820E-3	3.36629E+4
3.30691E+0	3.32024E+0	1.52370E-4	2.89004E+2	2.86091E+2	-2.61881E+1	6.93535E-3	3.36689E+4
3.35204E+0	3.37105E+0	7.29089E-5	2.89020E+2	2.86078E+2	-2.62175E+1	6.93769E-3	3.36748E+4
3.40531E+0	3.41959E+0	-2.53872E-4	2.89034E+2	2.86082E+2	-2.62168E+1	6.93427E-3	3.36809E+4
3.45464E+0	3.46468E+0	-5.78713E-4	2.89048E+2	2.86082E+2	-2.61922E+1	6.93973E-3	3.36869E+4
3.50602E+0	3.51137E+0	-6.96656E-5	2.89062E+2	2.86072E+2	-2.61994E+1	6.93735E-3	3.36929E+4
3.55758E+0	3.56203E+0	3.49914E-4	2.89075E+2	2.86063E+2	-2.61859E+1	6.93907E-3	3.36989E+4
3.60715E+0	3.61339E+0	5.61704E-4	2.89090E+2	2.86041E+2	-2.61823E+1	6.94316E-3	3.37049E+4
3.65839E+0	3.65997E+0	3.62652E-4	2.89104E+2	2.86042E+2	-2.62019E+1	6.95045E-3	3.37109E+4
3.70495E+0	3.70514E+0	1.81743E-4	2.89116E+2	2.86054E+2	-2.62281E+1	6.94474E-3	3.37168E+4
3.75345E+0	3.75541E+0	2.12244E-4	2.89127E+2	2.86035E+2	-2.61983E+1	6.94066E-3	3.37229E+4
3.79329E+0	3.80700E+0	3.34437E-4	2.89141E+2	2.86040E+2	-2.61738E+1	6.94294E-3	3.37289E+4
3.83890E+0	3.85325E+0	5.45822E-4	2.89152E+2	2.86041E+2	-2.61971E+1	6.94207E-3	3.37349E+4
3.88861E+0	3.89772E+0	2.56355E-4	2.89163E+2	2.86026E+2	-2.61904E+1	6.94424E-3	3.37409E+4
3.94904E+0	3.95849E+0	1.96236E-4	2.89178E+2	2.86035E+2	-2.61824E+1	6.94184E-3	3.37487E+4
3.99973E+0	4.01125E+0	5.89094E-4	2.89190E+2	2.86042E+2	-2.62048E+1	6.94492E-3	3.37546E+4
4.05795E+0	4.07433E+0	5.77832E-4	2.89207E+2	2.86052E+2	-2.62173E+1	6.94312E-3	3.37629E+4
4.12457E+0	4.12411E+0	-1.06118E-4	2.89217E+2	2.86039E+2	-2.61872E+1	6.93888E-3	3.37689E+4
4.17793E+0	4.17799E+0	-4.91659E-4	2.89226E+2	2.86038E+2	-2.61625E+1	6.93974E-3	3.37759E+4
4.22757E+0	4.22710E+0	4.95094E-5	2.89237E+2	2.86037E+2	-2.61979E+1	6.94483E-3	3.37819E+4
4.27660E+0	4.27751E+0	3.09860E-4	2.89248E+2	2.86040E+2	-2.61958E+1	6.93319E-3	3.37879E+4
4.33672E+0	4.34445E+0	4.56035E-4	2.89258E+2	2.86067E+2	-2.61422E+1	6.93300E-3	3.37959E+4
4.39916E+0	4.40671E+0	4.78825E-5	2.89270E+2	2.86063E+2	-2.61142E+1	6.92809E-3	3.38041E+4
4.46444E+0	4.45821E+0	-5.08605E-5	2.89280E+2	2.86062E+2	-2.61138E+1	6.93280E-3	3.38101E+4
4.51165E+0	4.51070E+0	3.12675E-4	2.89289E+2	2.86072E+2	-2.61036E+1	6.93376E-3	3.38169E+4
4.55998E+0	4.55556E+0	5.38581E-4	2.89297E+2	2.86089E+2	-2.60873E+1	6.93544E-3	3.38229E+4
4.60531E+0	4.60585E+0	5.07035E-4	2.89304E+2	2.86086E+2	-2.61167E+1	6.93048E-3	3.38289E+4
4.64660E+0	4.65631E+0	3.17736E-4	2.89311E+2	2.86067E+2	-2.61206E+1	6.93022E-3	3.38349E+4
4.69325E+0	4.70060E+0	-2.98695E-4	2.89320E+2	2.86063E+2	-2.61194E+1	6.93008E-3	3.38409E+4
4.74326E+0	4.75185E+0	-8.96122E-6	2.89328E+2	2.86083E+2	-2.61252E+1	6.92651E-3	3.38468E+4
4.79439E+0	4.80220E+0	1.20465E-4	2.89333E+2	2.86111E+2	-2.61141E+1	6.92910E-3	3.38529E+4
4.85112E+0	4.86441E+0	1.30337E-4	2.89341E+2	2.86104E+2	-2.61014E+1	6.92634E-3	3.38609E+4
4.92050E+0	4.91913E+0	3.75577E-5	2.89351E+2	2.86125E+2	-2.60932E+1	6.92408E-3	3.38669E+4
4.99064E+0	4.99837E+0	-2.21590E-3	2.89361E+2	2.86091E+2	-2.61201E+1	6.92472E-3	3.38829E+4
4.98392E+0	4.99946E+0	-8.82201E-4	2.89367E+2	2.86101E+2	-2.61324E+1	6.92550E-3	3.38878E+4
4.94613E+0	5.00000E+0	2.61936E-4	2.89370E+2	2.86081E+2	-2.60988E+1	6.92565E-3	3.38969E+4
4.89732E+0	4.97989E+0	2.56241E-4	2.89373E+2	2.86043E+2	-2.60878E+1	6.92448E-3	3.39031E+4
4.84241E+0	4.93918E+0	3.88343E-4	2.89376E+2	2.86004E+2	-2.60917E+1	6.92314E-3	3.39099E+4
4.79425E+0	4.89215E+0	5.57308E-4	2.89379E+2	2.85983E+2	-2.61033E+1	6.92645E-3	3.39158E+4
4.74528E+0	4.84496E+0	2.13330E-4	2.89384E+2	2.85949E+2	-2.60970E+1	6.93037E-3	3.39219E+4
4.69602E+0	4.79179E+0	-7.64151E-6	2.89386E+2	2.85925E+2	-2.61159E+1	6.92593E-3	3.39279E+4
4.64761E+0	4.74238E+0	3.14378E-5	2.89389E+2	2.85882E+2	-2.61749E+1	6.92783E-3	3.39339E+4
4.59917E+0	4.69827E+0	-1.94081E-4	2.89393E+2	2.85843E+2	-2.61725E+1	6.93477E-3	3.39399E+4
4.54997E+0	4.64805E+0	-1.94931E-4	2.89396E+2	2.85847E+2	-2.61405E+1	6.93273E-3	3.39459E+4
4.50152E+0	4.59739E+0	-3.23373E-5	2.89400E+2	2.85833E+2	-2.61209E+1	6.93000E-3	3.39519E+4
4.45308E+0	4.55156E+0	4.13274E-5	2.89402E+2	2.85793E+2	-2.61430E+1	6.93124E-3	3.39579E+4
4.40390E+0	4.50529E+0	6.03504E-5	2.89405E+2	2.85790E+2	-2.61215E+1	6.93633E-3	3.39639E+4
4.35518E+0	4.45556E+0	1.09262E-4	2.89408E+2	2.85773E+2	-2.61253E+1	6.94126E-3	3.39699E+4
4.30674E+0	4.40398E+0	2.06927E-4	2.89411E+2	2.85726E+2	-2.61477E+1	6.94002E-3	3.39759E+4
4.25828E+0	4.35715E+0	3.59070E-4	2.89415E+2	2.85712E+2	-2.61206E+1	6.93415E-3	3.39819E+4
4.20904E+0	4.31138E+0	3.79383E-4	2.89417E+2	2.85669E+2	-2.61370E+1	6.93683E-3	3.39879E+4
4.16063E+0	4.26609E+0	3.55876E-4	2.89421E+2	2.85637E+2	-2.61374E+1	6.94544E-3	3.39939E+4
4.11222E+0	4.21554E+0	-1.24671E-4	2.89425E+2	2.85636E+2	-2.61103E+1	6.94546E-3	3.39999E+4
4.06304E+0	4.16477E+0	-5.07837E-5	2.89427E+2	2.85595E+2	-2.61276E+1	6.94496E-3	3.40059E+4
4.01425E+0	4.11828E+0	2.16150E-4	2.89430E+2	2.85580E+2	-2.61125E+1	6.94639E-3	3.40119E+4
3.96584E+0	4.07226E+0	2.63415E-4	2.89432E+2	2.85568E+2	-2.61103E+1	6.94411E-3	3.40179E+4
3.91738E+0	4.02402E+0	4.41313E-4	2.89437E+2	2.85549E+2	-2.61267E+1	6.94475E-3	3.40239E+4
3.86816E+0	3.97264E+0	2.70898E-4	2.89440E+2	2.85522E+2	-2.61416E+1	6.94729E-3	3.40299E+4
3.81974E+0	3.92734E+0	-1.18492E-4	2.89440E+2	2.85487E+2	-2.61563E+1	6.94952E-3	3.40359E+4
3.77128E+0	3.88220E+0	-1.29707E-4	2.89444E+2	2.85475E+2	-2.61115E+1	6.95155E-3	3.40419E+4
3.72206E+0	3.83014E+0	6.88232E-5	2.89446E+2	2.85443E+2	-2.61091E+1	6.94950E-3	3.40479E+4
3.67365E+0	3.77982E+0	-8.47566E-5	2.89447E+2	2.85407E+2	-2.61197E+1	6.94437E-3	3.40539E+4
3.62547E+0	3.73111E+0	-3.97003E-4	2.89451E+2	2.85403E+2	-2.61099E+1	6.94441E-3	3.40598E+4
3.57649E+0	3.68083E+0	5.92438E-5	2.89454E+2	2.85390E+2	-2.61139E+1	6.94251E-3	3.40659E+4
3.52729E+0	3.63511E+0	2.42020E-4	2.89454E+2	2.85347E+2	-2.61325E+1	6.94466E-3	3.40719E+4
3.47891E+0	3.59080E+0	6.97081E-5	2.89456E+2	2.85317E+2	-2.61425E+1	6.94625E-3	3.40779E+4
3.43040E+0	3.53801E+0	2.06548E-4	2.89459E+2	2.85322E+2	-2.61409E+1	6.94689E-3	3.40839E+4
3.38117E+0	3.48679E+0	3.57747E-4	2.89460E+2	2.85290E+2	-2.61762E+1	6.95077E-3	3.40899E+4
3.33276E+0	3.44138E+0	4.93462E-4	2.89463E+2	2.85249E+2	-2.61689E+1	6.95124E-3	3.40959E+4
3.28433E+0	3.39477E+0	4.33261E-4	2.89464E+2	2.85245E+2	-2.61631E+1	6.95432E-3	3.41019E+4
3.23513E+0	3.34783E+0	-1.28084E-5	2.89466E+2	2.85233E+2	-2.61481E+1	6.95689E-3	3.41079E+4
3.18638E+0	3.29711E+0	-6.83585E-5	2.89469E+2	2.85222E+2	-2.61176E+1	6.95624E-3	3.41139E+4
3.13798E+0	3.24480E+0	8.21637E-5	2.89469E+2	2.85193E+2	-2.61130E+1	6.94975E-3	3.41199E+4
3.08951E+0	3.19771E+0	6.17718E-5	2.89472E+2	2.85169E+2	-2.61197E+1	6.94783E-3	3.41259E+4
3.04029E+0	3.15198E+0	5.25964E-5	2.89474E+2	2.85149E+2	-2.61629E+1	6.95181E-3	3.41319E+4
2.99188E+0	3.10214E+0	-3.23931E-5	2.89475E+2	2.85122E+2	-2.61707E+1	6.94702E-3	3.41379E+4
2.94344E+0	3.05222E+0	-4.22849E-5	2.89477E+2	2.85111E+2	-2.61415E+1	6.95374E-3	3.41439E+4
2.89425E+0	3.00573E+0	1.77941E-4	2.89478E+2	2.85084E+2	-2.61201E+1	6.95779E-3	3.41499E+4
2.84579E+0	2.95848E+0	3.04140E-4	2.89478E+2	2.85052E+2	-2.60818E+1	6.96058E-3	3.41559E+4
2.79761E+0	2.90892E+0	1.31873E-4	2.89480E+2	2.85024E+2	-2.61013E+1	6.96088E-3	3.41618E+4
2.74863E+0	2.85834E+0	1.00825E-4	2.89482E+2	2.85029E+2	-2.61181E+1	6.95786E-3	3.41679E+4
2.69940E+0	2.80697E+0	7.37560E-5	2.89483E+2	2.85023E+2	-2.61218E+1	6.95243E-3	3.41739E+4
2.65099E+0	2.75543E+0	-2.97085E-4	2.89484E+2	2.84980E+2	-2.61383E+1	6.96126E-3	3.41799E+4
2.60253E+0	2.70971E+0	-3.02218E-4	2.89485E+2	2.84962E+2	-2.61566E+1	6.95873E-3	3.41859E+4
2.55331E+0	2.66470E+0	1.99558E-4	2.89485E+2	2.84938E+2	-2.61325E+1	6.95438E-3	3.41919E+4
2.50496E+0	2.61535E+0	1.37541E-4	2.89486E+2	2.84911E+2	-2.60960E+1	6.96168E-3	3.41979E+4
2.45657E+0	2.56300E+0	2.08562E-4	2.89487E+2	2.84901E+2	-2.61272E+1	6.96494E-3	3.42039E+4
2.40729E+0	2.51592E+0	3.93672E-4	2.89487E+2	2.84863E+2	-2.61482E+1	6.96331E-3	3.42099E+4
2.35859E+0	2.46964E+0	6.41076E-4	2.89489E+2	2.84834E+2	-2.61723E+1	6.96196E-3	3.42159E+4
2.30997E+0	2.41608E+0	4.19743E-4	2.89490E+2	2.84832E+2	-2.61786E+1	6.96397E-3	3.42219E+4
2.26133E+0	2.36485E+0	9.35698E-5	2.89490E+2	2.84814E+2	-2.61561E+1	6.96528E-3	3.42279E+4
2.21247E+0	2.31889E+0	-1.36569E-4	2.89492E+2	2.84793E+2	-2.61586E+1	6.96582E-3	3.42339E+4
2.16404E+0	2.27275E+0	-7.94094E-5	2.89492E+2	2.84769E+2	-2.61482E+1	6.96280E-3	3.42399E+4
2.11560E+0	2.22237E+0	4.53225E-5	2.89492E+2	2.84743E+2	-2.61202E+1	6.96418E-3	3.42459E+4
2.06633E+0	2.16984E+0	-1.20484E-5	2.89493E+2	2.84734E+2	-2.61316E+1	6.96484E-3	3.42519E+4
2.01792E+0	2.12383E+0	5.44800E-5	2.89494E+2	2.84709E+2	-2.61523E+1	6.96768E-3	3.42579E+4
1.96974E+0	2.07766E+0	2.99169E-5	2.89495E+2	2.84692E+2	-2.61643E+1	6.96600E-3	3.42638E+4
1.92079E+0	2.03060E+0	-3.02813E-4	2.89495E+2	2.84683E+2	-2.61534E+1	6.96309E-3	3.42699E+4
1.87159E+0	1.97941E+0	-3.09877E-4	2.89495E+2	2.84663E+2	-2.61478E+1	6.96888E-3	3.42759E+4
1.80195E+0	1.91086E+0	-3.57848E-4	2.89495E+2	2.84626E+2	-2.61444E+1	6.97173E-3	3.42845E+4
1.75317E+0	1.85723E+0	-2.25941E-5	2.89496E+2	2.84592E+2	-2.61575E+1	6.97221E-3	3.42905E+4
1.67794E+0	1.78202E+0	-3.11711E-5	2.89497E+2	2.84598E+2	-2.61379E+1	6.97380E-3	3.42998E+4
1.62923E+0	1.73459E+0	5.85299E-5	2.89497E+2	2.84585E+2	-2.61319E+1	6.97462E-3	3.43058E+4
1.57945E+0	1.68602E+0	2.13148E-4	2.89499E+2	2.84566E+2	-2.61334E+1	6.97078E-3	3.43119E+4
1.53097E+0	1.63560E+0	-8.82232E-5	2.89501E+2	2.84550E+2	-2.61539E+1	6.96744E-3	3.43179E+4
1.48284E+0	1.58348E+0	1.12483E-4	2.89499E+2	2.84526E+2	-2.61759E+1	6.96838E-3	3.43238E+4
1.41599E+0	1.51748E+0	-1.24708E-4	2.89500E+2	2.84505E+2	-2.61620E+1	6.97135E-3	3.43321E+4
1.36676E+0	1.46362E+0	-5.32082E-4	2.89501E+2	2.84479E+2	-2.61872E+1	6.97334E-3	3.43381E+4
1.29619E+0	1.40051E+0	-2.10307E-4	2.89503E+2	2.84456E+2	-2.62034E+1	6.97015E-3	3.43468E+4
1.24725E+0	1.34937E+0	2.65209E-4	2.89502E+2	2.84418E+2	-2.61786E+1	6.97235E-3	3.43529E+4
1.19018E+0	1.29180E+0	1.46056E-4	2.89503E+2	2.84396E+2	-2.61508E+1	6.97724E-3	3.43599E+4
1.14192E+0	1.24476E+0	-2.54260E-4	2.89503E+2	2.84388E+2	-2.61470E+1	6.97245E-3	3.43658E+4
1.07512E+0	1.17773E+0	3.28686E-4	2.89503E+2	2.84387E+2	-2.61329E+1	6.96823E-3	3.43741E+4
1.02596E+0	1.12543E+0	4.20334E-4	2.89504E+2	2.84351E+2	-2.61283E+1	6.97070E-3	3.43801E+4
9.70671E-1	1.07276E+0	5.55095E-4	2.89504E+2	2.84319E+2	-2.61519E+1	6.97115E-3	3.43869E+4
9.22214E-1	1.02400E+0	1.86132E-4	2.89504E+2	2.84320E+2	-2.61894E+1	6.97261E-3	3.43929E+4
8.73784E-1	9.73256E-1	-7.94749E-4	2.89502E+2	2.84289E+2	-2.61634E+1	6.97435E-3	3.43989E+4
8.24631E-1	9.20099E-1	7.92691E-5	2.89500E+2	2.84234E+2	-2.61370E+1	6.97064E-3	3.44049E+4
7.76215E-1	8.71269E-1	8.29719E-4	2.89498E+2	2.84206E+2	-2.61500E+1	6.97621E-3	3.44109E+4
7.27949E-1	8.23927E-1	3.60440E-4	2.89494E+2	2.84174E+2	-2.61537E+1	6.97776E-3	3.44168E+4
6.78989E-1	7.75978E-1	-7.33622E-4	2.89493E+2	2.84129E+2	-2.61591E+1	6.97645E-3	3.44229E+4
6.29810E-1	7.30277E-1	3.28627E-4	2.89495E+2	2.84139E+2	-2.61688E+1	6.97723E-3	3.44289E+4
5.81381E-1	6.79518E-1	5.50885E-4	2.89499E+2	2.84178E+2	-2.61811E+1	6.97488E-3	3.44349E+4
5.32895E-1	6.26151E-1	-3.81827E-4	2.89502E+2	2.84165E+2	-2.61674E+1	6.97293E-3	3.44409E+4
4.83689E-1	5.80329E-1	-7.37399E-4	2.89502E+2	2.84138E+2	-2.61430E+1	6.98040E-3	3.44469E+4
4.18947E-1	5.17333E-1	-3.26297E-4	2.89502E+2	2.84110E+2	-2.61558E+1	6.97896E-3	3.44549E+4
3.70626E-1	4.63636E-1	-2.86865E-4	2.89500E+2	2.84093E+2	-2.61711E+1	6.97410E-3	3.44609E+4
3.14065E-1	4.10631E-1	-1.17722E-4	2.89499E+2	2.84084E+2	-2.62034E+1	6.97473E-3	3.44678E+4
2.65055E-1	3.59480E-1	1.50227E-4	2.89497E+2	2.84062E+2	-2.62286E+1	6.97998E-3	3.44739E+4
2.15852E-1	3.08541E-1	1.49973E-5	2.89497E+2	2.84023E+2	-2.62016E+1	6.98058E-3	3.44799E+4
1.67400E-1	2.63825E-1	-1.81157E-4	2.89501E+2	2.84037E+2	-2.62073E+1	6.98173E-3	3.44859E+4
1.18962E-1	2.18992E-1	-2.98871E-4	2.89504E+2	2.84061E+2	-2.62229E+1	6.97967E-3	3.44919E+4
6.97842E-2	1.66601E-1	-4.18123E-4	2.89509E+2	2.84087E+2	-2.62035E+1	6.97543E-3	3.44979E+4
4.18620E-3	1.14457E-1	-1.91964E-4	2.89508E+2	2.84070E+2	-2.61749E+1	6.97870E-3	3.45039E+4
-3.23849E-4	6.78255E-2	-2.35646E-4	2.89495E+2	2.83934E+2	-2.61530E+1	6.97986E-3	3.45099E+4
-3.23849E-4	2.23198E-2	-7.86282E-5	2.89485E+2	2.83838E+2	-2.61906E+1	6.97805E-3	3.45175E+4
-1.96115E-2	-6.16219E-3	-1.50075E-4	2.89494E+2	2.83893E+2	-2.62115E+1	6.98182E-3	3.45253E+4
-6.41960E-2	-3.47679E-2	-6.16988E-4	2.89508E+2	2.83997E+2	-2.62128E+1	6.98043E-3	3.45315E+4
-1.21797E-1	-9.49389E-2	-3.92467E-4	2.89516E+2	2.84044E+2	-2.62132E+1	6.97660E-3	3.45397E+4
-1.92445E-1	-1.66948E-1	2.44717E-4	2.89509E+2	2.84004E+2	-2.62106E+1	6.98228E-3	3.45479E+4
-2.51261E-1	-2.21740E-1	3.68358E-4	2.89506E+2	2.83985E+2	-2.61917E+1	6.98569E-3	3.45548E+4
-3.24236E-1	-3.16036E-1	-5.68771E-4	2.89507E+2	2.83994E+2	-2.62426E+1	6.98321E-3	3.45672E+4
-5.98395E-1	-5.91321E-1	-2.05937E-4	2.89516E+2	2.84080E+2	-2.61530E+1	6.98070E-3	3.46013E+4
-6.45591E-1	-6.15711E-1	-1.21823E-4	2.89514E+2	2.84076E+2	-2.61721E+1	6.98457E-3	3.46039E+4
-6.99437E-1	-6.64002E-1	1.85069E-4	2.89512E+2	2.84063E+2	-2.61721E+1	6.98999E-3	3.46099E+4
-7.49085E-1	-7.15503E-1	4.05567E-4	2.89511E+2	2.84070E+2	-2.61650E+1	6.97751E-3	3.46158E+4
-7.98302E-1	-7.82638E-1	5.75264E-5	2.89514E+2	2.84088E+2	-2.61633E+1	6.98543E-3	3.46236E+4
-1.15181E+0	-1.14956E+0	-5.81650E-4	2.89521E+2	2.84221E+2	-2.61706E+1	6.98179E-3	3.46698E+4
-1.18961E+0	-1.17296E+0	-3.75609E-4	2.89521E+2	2.84255E+2	-2.61590E+1	6.98877E-3	3.46719E+4
