B_digital_(T)	B_analog_(T)	moment_(emu)	T_VTI_(K)	T_sample_(K)	sense_phase	sense_amplitude	Time
4.07287E+0	4.08314E+0	2.36787E-3	2.89508E+2	2.85240E+2	-2.64115E+1	7.05663E-3	4.14939E+4
4.12269E+0	4.13426E+0	2.98134E-3	2.89508E+2	2.85277E+2	-2.64142E+1	7.05701E-3	4.14999E+4
4.17421E+0	4.18571E+0	3.03442E-3	2.89506E+2	2.85277E+2	-2.64045E+1	7.05886E-3	4.15059E+4
4.22496E+0	4.22905E+0	3.07435E-3	2.89508E+2	2.85290E+2	-2.64205E+1	7.05963E-3	4.15119E+4
4.27454E+0	4.27984E+0	2.22032E-3	2.89509E+2	2.85326E+2	-2.64215E+1	7.06043E-3	4.15180E+4
4.32513E+0	4.33100E+0	1.68096E-3	2.89508E+2	2.85346E+2	-2.64154E+1	7.06082E-3	4.15239E+4
4.37662E+0	4.37549E+0	2.30534E-3	2.89506E+2	2.85359E+2	-2.64105E+1	7.05842E-3	4.15299E+4
4.42305E+0	4.42014E+0	2.61785E-3	2.89507E+2	2.85369E+2	-2.64092E+1	7.06063E-3	4.15359E+4
4.47024E+0	4.46954E+0	2.56263E-3	2.89506E+2	2.85383E+2	-2.63963E+1	7.05925E-3	4.15419E+4
4.51671E+0	4.52167E+0	2.06750E-3	2.89507E+2	2.85405E+2	-2.63986E+1	7.05768E-3	4.15479E+4
4.55866E+0	4.56755E+0	2.45425E-3	2.89506E+2	2.85420E+2	-2.64032E+1	7.05724E-3	4.15539E+4
4.60538E+0	4.61282E+0	2.37205E-3	2.89507E+2	2.85441E+2	-2.64181E+1	7.05633E-3	4.15599E+4
4.65537E+0	4.65920E+0	2.33487E-3	2.89505E+2	2.85460E+2	-2.64367E+1	7.05278E-3	4.15659E+4
4.70618E+0	4.70954E+0	2.96920E-3	2.89505E+2	2.85493E+2	-2.64228E+1	7.06049E-3	4.15719E+4
4.75553E+0	4.76065E+0	2.88831E-3	2.89505E+2	2.85511E+2	-2.64305E+1	7.06254E-3	4.15779E+4
4.80905E+0	4.80719E+0	2.89999E-3	2.89504E+2	2.85494E+2	-2.64136E+1	7.05532E-3	4.15839E+4
4.85907E+0	4.85954E+0	2.89817E-3	2.89505E+2	2.85504E+2	-2.64043E+1	7.05618E-3	4.15899E+4
4.90781E+0	4.91301E+0	2.64687E-3	2.89507E+2	2.85533E+2	-2.64209E+1	7.05591E-3	4.15959E+4
4.95557E+0	4.96152E+0	3.37556E-3	2.89506E+2	2.85552E+2	-2.64133E+1	7.05545E-3	4.16019E+4
4.98604E+0	4.99152E+0	4.16242E-3	2.89504E+2	2.85552E+2	-2.63942E+1	7.05344E-3	4.16079E+4
4.99891E+0	5.00000E+0	4.83793E-3	2.89503E+2	2.85550E+2	-2.63875E+1	7.05347E-3	4.16139E+4
4.99996E+0	5.00000E+0	4.49814E-3	2.89501E+2	2.85549E+2	-2.64007E+1	7.06196E-3	4.16200E+4
4.98886E+0	5.00000E+0	3.00615E-3	2.89499E+2	2.85558E+2	-2.64038E+1	7.05621E-3	4.16259E+4
4.94349E+0	4.99765E+0	2.76094E-3	2.89495E+2	2.85539E+2	-2.63858E+1	7.05395E-3	4.16319E+4
4.89423E+0	4.97387E+0	2.96234E-3	2.89492E+2	2.85500E+2	-2.64147E+1	7.05650E-3	4.16379E+4
4.84696E+0	4.92527E+0	3.25356E-3	2.89491E+2	2.85490E+2	-2.64215E+1	7.05723E-3	4.16439E+4
4.79994E+0	4.87876E+0	3.64327E-3	2.89488E+2	2.85469E+2	-2.64084E+1	7.05398E-3	4.16499E+4
4.75115E+0	4.82615E+0	3.41003E-3	2.89487E+2	2.85468E+2	-2.64068E+1	7.05520E-3	4.16559E+4
4.71067E+0	4.77494E+0	2.94539E-3	2.89486E+2	2.85458E+2	-2.64014E+1	7.05757E-3	4.16620E+4
4.66669E+0	4.72706E+0	2.47754E-3	2.89484E+2	2.85415E+2	-2.63989E+1	7.05720E-3	4.16679E+4
4.61746E+0	4.68074E+0	2.38631E-3	2.89484E+2	2.85386E+2	-2.63951E+1	7.05427E-3	4.16739E+4
4.56617E+0	4.63668E+0	2.73690E-3	2.89484E+2	2.85385E+2	-2.63974E+1	7.05762E-3	4.16800E+4
4.51735E+0	4.58644E+0	2.80244E-3	2.89484E+2	2.85367E+2	-2.63940E+1	7.05750E-3	4.16859E+4
4.46518E+0	4.53374E+0	3.12951E-3	2.89480E+2	2.85329E+2	-2.63973E+1	7.05265E-3	4.16919E+4
4.41442E+0	4.48757E+0	3.27702E-3	2.89481E+2	2.85319E+2	-2.64225E+1	7.06292E-3	4.16979E+4
4.36435E+0	4.44361E+0	2.93838E-3	2.89482E+2	2.85319E+2	-2.64201E+1	7.06027E-3	4.17039E+4
4.31420E+0	4.39429E+0	2.51362E-3	2.89481E+2	2.85307E+2	-2.63800E+1	7.06168E-3	4.17099E+4
4.26632E+0	4.34138E+0	2.34931E-3	2.89480E+2	2.85284E+2	-2.63953E+1	7.05858E-3	4.17159E+4
4.21929E+0	4.29511E+0	2.91310E-3	2.89480E+2	2.85267E+2	-2.64248E+1	7.05801E-3	4.17220E+4
4.17076E+0	4.24713E+0	3.40505E-3	2.89479E+2	2.85236E+2	-2.64048E+1	7.05491E-3	4.17279E+4
4.13191E+0	4.19702E+0	3.12819E-3	2.89479E+2	2.85216E+2	-2.64060E+1	7.05528E-3	4.17339E+4
4.08754E+0	4.15112E+0	2.77651E-3	2.89478E+2	2.85194E+2	-2.64125E+1	7.05939E-3	4.17399E+4
4.03851E+0	4.10708E+0	2.84343E-3	2.89478E+2	2.85183E+2	-2.64033E+1	7.06117E-3	4.17459E+4
3.98696E+0	4.06064E+0	2.56359E-3	2.89478E+2	2.85156E+2	-2.63960E+1	7.06169E-3	4.17519E+4
3.93734E+0	4.01001E+0	2.35654E-3	2.89479E+2	2.85142E+2	-2.63857E+1	7.06021E-3	4.17579E+4
3.88871E+0	3.96080E+0	2.51301E-3	2.89478E+2	2.85123E+2	-2.63902E+1	7.05921E-3	4.17640E+4
3.83670E+0	3.91514E+0	2.62165E-3	2.89478E+2	2.85085E+2	-2.64067E+1	7.06928E-3	4.17699E+4
3.78554E+0	3.86496E+0	2.11579E-3	2.89480E+2	2.85093E+2	-2.64168E+1	7.05941E-3	4.17759E+4
3.73603E+0	3.81462E+0	2.11117E-3	2.89480E+2	2.85082E+2	-2.64210E+1	7.06457E-3	4.17820E+4
3.68516E+0	3.77052E+0	2.11305E-3	2.89480E+2	2.85051E+2	-2.64151E+1	7.05901E-3	4.17879E+4
3.63652E+0	3.72062E+0	1.78617E-3	2.89480E+2	2.85025E+2	-2.64117E+1	7.06439E-3	4.17939E+4
3.59072E+0	3.66968E+0	1.47810E-3	2.89480E+2	2.85004E+2	-2.64060E+1	7.06238E-3	4.17999E+4
3.54217E+0	3.62388E+0	2.02796E-3	2.89480E+2	2.84988E+2	-2.64018E+1	7.06137E-3	4.18059E+4
3.50359E+0	3.57675E+0	2.15439E-3	2.89480E+2	2.84972E+2	-2.64175E+1	7.06309E-3	4.18119E+4
3.45786E+0	3.52369E+0	1.95000E-3	2.89479E+2	2.84954E+2	-2.63998E+1	7.06192E-3	4.18179E+4
3.40788E+0	3.47107E+0	2.32014E-3	2.89481E+2	2.84945E+2	-2.63751E+1	7.05859E-3	4.18240E+4
3.35787E+0	3.42647E+0	2.14370E-3	2.89481E+2	2.84937E+2	-2.64235E+1	7.06335E-3	4.18299E+4
3.30622E+0	3.38083E+0	2.09430E-3	2.89481E+2	2.84913E+2	-2.64318E+1	7.06930E-3	4.18359E+4
3.25505E+0	3.32918E+0	2.01353E-3	2.89482E+2	2.84888E+2	-2.63880E+1	7.06147E-3	4.18419E+4
3.20573E+0	3.28055E+0	2.06687E-3	2.89482E+2	2.84858E+2	-2.63790E+1	7.06508E-3	4.18479E+4
3.15248E+0	3.23513E+0	2.11624E-3	2.89482E+2	2.84858E+2	-2.64117E+1	7.06128E-3	4.18539E+4
3.10473E+0	3.18397E+0	1.95581E-3	2.89482E+2	2.84849E+2	-2.64125E+1	7.06793E-3	4.18599E+4
3.05737E+0	3.13184E+0	1.56190E-3	2.89484E+2	2.84802E+2	-2.63923E+1	7.06623E-3	4.18659E+4
3.00898E+0	3.08680E+0	1.88555E-3	2.89484E+2	2.84783E+2	-2.63876E+1	7.06419E-3	4.18719E+4
2.96326E+0	3.04199E+0	2.20205E-3	2.89483E+2	2.84783E+2	-2.63970E+1	7.05971E-3	4.18779E+4
2.92217E+0	2.99417E+0	1.73900E-3	2.89483E+2	2.84760E+2	-2.64181E+1	7.06822E-3	4.18840E+4
2.87670E+0	2.94099E+0	1.69261E-3	2.89484E+2	2.84743E+2	-2.64473E+1	7.06638E-3	4.18899E+4
2.82608E+0	2.88821E+0	1.57711E-3	2.89484E+2	2.84718E+2	-2.64270E+1	7.06132E-3	4.18959E+4
2.77555E+0	2.84219E+0	1.75237E-3	2.89485E+2	2.84705E+2	-2.63979E+1	7.05963E-3	4.19019E+4
2.72465E+0	2.79747E+0	1.44960E-3	2.89485E+2	2.84691E+2	-2.64126E+1	7.06387E-3	4.19079E+4
2.67483E+0	2.74716E+0	1.71263E-3	2.89486E+2	2.84652E+2	-2.64199E+1	7.06464E-3	4.19139E+4
2.62218E+0	2.69527E+0	1.82966E-3	2.89488E+2	2.84657E+2	-2.64026E+1	7.06249E-3	4.19199E+4
2.57491E+0	2.64388E+0	1.79545E-3	2.89486E+2	2.84650E+2	-2.63887E+1	7.06232E-3	4.19260E+4
2.52372E+0	2.59436E+0	2.05425E-3	2.89486E+2	2.84623E+2	-2.63724E+1	7.07225E-3	4.19319E+4
2.47843E+0	2.54714E+0	2.03899E-3	2.89486E+2	2.84603E+2	-2.63977E+1	7.06642E-3	4.19379E+4
2.42903E+0	2.49992E+0	1.77179E-3	2.89487E+2	2.84580E+2	-2.64202E+1	7.05854E-3	4.19439E+4
2.39083E+0	2.45358E+0	1.72154E-3	2.89487E+2	2.84562E+2	-2.63996E+1	7.06123E-3	4.19499E+4
2.34633E+0	2.40660E+0	1.50428E-3	2.89486E+2	2.84555E+2	-2.63900E+1	7.06278E-3	4.19559E+4
2.29583E+0	2.35541E+0	1.11060E-3	2.89487E+2	2.84547E+2	-2.64187E+1	7.06332E-3	4.19619E+4
2.24648E+0	2.30480E+0	1.39669E-3	2.89486E+2	2.84511E+2	-2.64414E+1	7.06264E-3	4.19679E+4
2.19717E+0	2.25850E+0	1.64621E-3	2.89488E+2	2.84487E+2	-2.64353E+1	7.06405E-3	4.19739E+4
2.14569E+0	2.21161E+0	1.15461E-3	2.89488E+2	2.84452E+2	-2.64142E+1	7.06533E-3	4.19799E+4
2.09594E+0	2.16211E+0	9.60045E-4	2.89488E+2	2.84446E+2	-2.64006E+1	7.06308E-3	4.19859E+4
2.04507E+0	2.11172E+0	1.22550E-3	2.89489E+2	2.84463E+2	-2.63994E+1	7.05711E-3	4.19919E+4
1.98732E+0	2.04552E+0	1.28497E-3	2.89488E+2	2.84426E+2	-2.63656E+1	7.06451E-3	4.20000E+4
1.91943E+0	1.99098E+0	1.04705E-3	2.89489E+2	2.84436E+2	-2.63651E+1	7.06355E-3	4.20061E+4
1.87361E+0	1.93749E+0	8.46547E-4	2.89489E+2	2.84415E+2	-2.63915E+1	7.06620E-3	4.20129E+4
1.82460E+0	1.88725E+0	6.96254E-4	2.89490E+2	2.84382E+2	-2.64056E+1	7.06518E-3	4.20189E+4
1.72808E+0	1.76751E+0	1.08441E-3	2.89491E+2	2.84335E+2	-2.64244E+1	7.06304E-3	4.20347E+4
1.69149E+0	1.74646E+0	9.37895E-4	2.89492E+2	2.84348E+2	-2.64024E+1	7.06091E-3	4.20370E+4
1.64263E+0	1.69454E+0	8.07418E-4	2.89491E+2	2.84340E+2	-2.63971E+1	7.06676E-3	4.20429E+4
1.59236E+0	1.64369E+0	9.89248E-4	2.89491E+2	2.84301E+2	-2.64156E+1	7.06493E-3	4.20489E+4
1.54051E+0	1.59223E+0	1.10047E-3	2.89493E+2	2.84281E+2	-2.64077E+1	7.06591E-3	4.20549E+4
1.47399E+0	1.50960E+0	5.80284E-4	2.89495E+2	2.84285E+2	-2.64016E+1	7.06070E-3	4.20663E+4
1.41169E+0	1.46891E+0	1.04641E-3	2.89495E+2	2.84258E+2	-2.64219E+1	7.06265E-3	4.20699E+4
1.35381E+0	1.40899E+0	1.31846E-3	2.89496E+2	2.84236E+2	-2.64222E+1	7.05859E-3	4.20780E+4
1.30305E+0	1.35482E+0	4.82351E-4	2.89495E+2	2.84205E+2	-2.64069E+1	7.07085E-3	4.20840E+4
1.24954E+0	1.30444E+0	5.71108E-4	2.89495E+2	2.84198E+2	-2.63930E+1	7.06002E-3	4.20899E+4
1.20319E+0	1.26023E+0	1.37911E-3	2.89496E+2	2.84196E+2	-2.63724E+1	7.06150E-3	4.20959E+4
1.16417E+0	1.21108E+0	6.15155E-4	2.89496E+2	2.84141E+2	-2.63843E+1	7.06352E-3	4.21020E+4
1.09256E+0	1.14266E+0	5.95420E-5	2.89496E+2	2.84125E+2	-2.63859E+1	7.06222E-3	4.21100E+4
1.04429E+0	1.07979E+0	4.75396E-4	2.89497E+2	2.84127E+2	-2.63894E+1	7.06374E-3	4.21176E+4
9.85863E-1	1.02625E+0	2.59567E-4	2.89495E+2	2.84126E+2	-2.63978E+1	7.06288E-3	4.21237E+4
9.31098E-1	9.73758E-1	-4.46385E-5	2.89494E+2	2.84088E+2	-2.63848E+1	7.06098E-3	4.21309E+4
8.79611E-1	9.26819E-1	7.60915E-4	2.89493E+2	2.84041E+2	-2.63926E+1	7.06272E-3	4.21369E+4
8.14858E-1	8.41438E-1	9.38543E-4	2.89490E+2	2.83979E+2	-2.64109E+1	7.06311E-3	4.21481E+4
7.46019E-1	8.02763E-1	9.01421E-4	2.89487E+2	2.83951E+2	-2.63836E+1	7.05849E-3	4.21516E+4
6.93223E-1	7.36721E-1	9.15020E-4	2.89489E+2	2.83942E+2	-2.63840E+1	7.06685E-3	4.21599E+4
6.46151E-1	6.85077E-1	9.77110E-4	2.89492E+2	2.83956E+2	-2.64020E+1	7.06272E-3	4.21659E+4
5.92960E-1	6.34842E-1	7.95351E-4	2.89495E+2	2.83966E+2	-2.63994E+1	7.06395E-3	4.21719E+4
5.43005E-1	5.89113E-1	8.45990E-4	2.89496E+2	2.83957E+2	-2.64023E+1	7.06624E-3	4.21779E+4
4.96077E-1	5.42273E-1	7.14539E-4	2.89497E+2	2.83952E+2	-2.63975E+1	7.06533E-3	4.21839E+4
4.47515E-1	4.90758E-1	2.71840E-5	2.89497E+2	2.83950E+2	-2.63909E+1	7.06131E-3	4.21900E+4
4.09762E-1	4.41571E-1	3.10535E-4	2.89494E+2	2.83934E+2	-2.63846E+1	7.05913E-3	4.21959E+4
3.44484E-1	3.74802E-1	5.47961E-4	2.89492E+2	2.83869E+2	-2.63846E+1	7.05893E-3	4.22042E+4
2.86601E-1	3.27575E-1	3.42682E-4	2.89493E+2	2.83873E+2	-2.63962E+1	7.06357E-3	4.22103E+4
2.39033E-1	2.73001E-1	7.08618E-5	2.89495E+2	2.83881E+2	-2.64122E+1	7.06369E-3	4.22169E+4
1.91145E-1	2.19773E-1	-2.89012E-4	2.89498E+2	2.83896E+2	-2.64092E+1	7.06235E-3	4.22229E+4
1.38351E-1	1.72997E-1	-3.54715E-4	2.89505E+2	2.83934E+2	-2.63891E+1	7.06196E-3	4.22289E+4
9.08320E-2	1.26631E-1	8.63711E-5	2.89505E+2	2.83934E+2	-2.63713E+1	7.05920E-3	4.22349E+4
3.82806E-2	7.45653E-2	6.81498E-5	2.89496E+2	2.83842E+2	-2.63750E+1	7.06748E-3	4.22410E+4
1.79727E-3	3.06125E-2	2.55976E-5	2.89486E+2	2.83719E+2	-2.63825E+1	7.05869E-3	4.22469E+4
